"This is a required option.","Це є обов'язкова опція.",module,Magento_Catalog
"The field isn't complete.","Поле не завершено.",module,Magento_Catalog
"Compatible file extensions to upload","Сумісні розширення файлів для завантаження",module,Magento_Catalog
"Maximum image width","Максимальна ширина зображення",module,Magento_Catalog
"Maximum image height","Максимальна висота зображення",module,Magento_Catalog
"Maximum number of characters:","Максимальна кількість символів:",module,Magento_Catalog
"start typing to search template","почніть друкувати для пошуку шаблону",module,Magento_Catalog
"Product online","Товар в мережі",module,Magento_Catalog
"Product offline","Товар поза мережею",module,Magento_Catalog
"Product online status","Мережевий стан товару",module,Magento_Catalog
"Manage Stock","Керувати складом",module,Magento_Catalog
Qty,К-сть,module,Magento_Catalog
"Out-of-Stock Threshold","Поріг, коли немає в наявності",module,Magento_Catalog
"Minimum Qty Allowed in Shopping Cart","Мінімальна кіл-ть, дозволена у кошику",module,Magento_Catalog
"Maximum Qty Allowed in Shopping Cart","Максимальна кіл-ть, дозволена у кошику",module,Magento_Catalog
"Qty Uses Decimals","Для кіл-сті використовуються десяткові знаки",module,Magento_Catalog
Backorders,"Невиконані замовлення",module,Magento_Catalog
"Notify for Quantity Below","Повідомити для кількості, меньшої за",module,Magento_Catalog
"Enable Qty Increments","Дозволити збільшення кіл-ті",module,Magento_Catalog
"Qty Increments","Збільшення кіл-ті",module,Magento_Catalog
"Stock Availability","Наявність на складі",module,Magento_Catalog
"In Stock","В наявності",module,Magento_Catalog
"Out of Stock","Немає у Наявності",module,Magento_Catalog
"Add Product To Websites","Додати товар на веб-сайти",module,Magento_Catalog
"Remove Product From Websites","Видалити товар з веб-сайтів",module,Magento_Catalog
"To hide an item in catalog or search results, set the status to ""Disabled"".","Щоб приховати позицію в каталозі або в результатах пошуку, встановіть статус на ""Відключений"".",module,Magento_Catalog
"We can't save custom-defined options for bundles with dynamic pricing.","Ми не можемо зберегти користувацькі опції для комплектів з динамічним ціноутворенням.",module,Magento_Catalog
"Delete Custom Option","Видалити користувацьку опцію",module,Magento_Catalog
"Sort Custom Options","Користувацькі опції сортування",module,Magento_Catalog
"Input Type","Ти вводу",module,Magento_Catalog
"%1 <span>x</span> %2 <span>px.</span>","%1 <span>x</span> %2 <span>пікс.</span>",module,Magento_Catalog
"Sort Custom Option","Користувацька опція сортування",module,Magento_Catalog
"Item Price","Ціна позиції",module,Magento_Catalog
Action,Дія,module,Magento_Catalog
"and above","та вище",module,Magento_Catalog
"Delete Tier","Видалити Tier",module,Magento_Catalog
"Product In Websites","Товар на веб-сайтах",module,Magento_Catalog
"(Copy data from: %1)","(Копіювати дані з: %1)",module,Magento_Catalog
"Browse to find or drag image here","Огляд, щоб знайти або перетягніть зображення сюди",module,Magento_Catalog
"Delete image","Видалити зображення",module,Magento_Catalog
Hidden,Прихований,module,Magento_Catalog
"Alt Text","Альт. текст",module,Magento_Catalog
Role,Роль,module,Magento_Catalog
"Image Size","Розмір зображення",module,Magento_Catalog
"Image Resolution","Роздільна здатність зображення",module,Magento_Catalog
"Hide from Product Page","Приховати зі сторінки товару",module,Magento_Catalog
"Product Alerts","Товарні оповіщення",module,Magento_Catalog
"Allow Multiple Boxes for Shipping","Дозволити кілька коробок на доставку",module,Magento_Catalog
"start typing to search attribute","почніть друкувати для пошуку атрибуту",module,Magento_Catalog
"Basic Settings","Основні налаштування",module,Magento_Catalog
"Advanced Settings","Розширені налаштування",module,Magento_Catalog
"Changes have been made to this section that have not been saved.","Деякі зроблені у цьому розділі зміни ще не були збережені.",module,Magento_Catalog
"This tab contains invalid data. Please resolve this before saving.","Ця вкладка містить неприпустимі дані. Будь ласка, вирішіть це перед збереженням.",module,Magento_Catalog
"Mass Actions","Масові дії",module,Magento_Catalog
"Select All","Вибрати все",module,Magento_Catalog
"Unselect All","Зняти виділення з усього",module,Magento_Catalog
"Select Visible","Вибрати видиме",module,Magento_Catalog
"Unselect Visible","Зняти виділення з видимих",module,Magento_Catalog
"Special Price","Спеціальна ціна",module,Magento_Catalog
"Regular Price","Звичайна ціна",module,Magento_Catalog
"Buy %1 for %2 each and <strong class=""benefit"">save<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>","Придбати %1 по %2 за одиницю та <strong class=""benefit"">заощадити<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>",module,Magento_Catalog
"Buy %1 for %2 each","Придбати %1 по %2 за одиницю",module,Magento_Catalog
"Shop By","Підібрати за",module,Magento_Catalog
"Shopping Options","Варіанти товарів",module,Magento_Catalog
"Compare Products","Порівняти товари",module,Magento_Catalog
"Print This Page","Розрудукувати цю сторінку",module,Magento_Catalog
"Remove Product","Видалити товар",module,Magento_Catalog
"Add to Cart","Додати у кошик",module,Magento_Catalog
"In stock","В наявності",module,Magento_Catalog
"Out of stock","Немає у наявності",module,Magento_Catalog
"Add to Wish List","Додати до списку бажань",module,Magento_Catalog
"You have no items to compare.","У Вас немає позицій для порівняння.",module,Magento_Catalog
"Remove This Item","Видалити цю позицію",module,Magento_Catalog
Compare,Порівняти,module,Magento_Catalog
"Clear All","Очистити все",module,Magento_Catalog
Prev,Поп-ній,module,Magento_Catalog
Next,Наступний,module,Magento_Catalog
"We can't find products matching the selection.","Ми не можемо знайти товари, які відповідають вибраному.",module,Magento_Catalog
"Learn More","Дізнатись більше",module,Magento_Catalog
"Add to Compare","Додати до порівняння",module,Magento_Catalog
"We found other products you might like!","Ми знайшли інші товари, які можуть вам сподобатися!",module,Magento_Catalog
"More Choices:","Більше варіантів:",module,Magento_Catalog
"Check items to add to the cart or","Позначте елементи, які додати до кошика, або",module,Magento_Catalog
"select all","вибрати все",module,Magento_Catalog
"Items %1-%2 of %3","Позиції %1-%2 з %3",module,Magento_Catalog
"%1 Item","%1 елемент",module,Magento_Catalog
"%1 Items","%1 елементи(ів)",module,Magento_Catalog
Show,Показати,module,Magento_Catalog
"per page","на сторінку",module,Magento_Catalog
"Sort By","Сортувати за",module,Magento_Catalog
"Set Ascending Direction","Сортувати у порядку зменшення",module,Magento_Catalog
"Set Descending Direction","Сортувати у порядку збільшення",module,Magento_Catalog
"View as","Відобразити як",module,Magento_Catalog
"More Information",Докладніше,module,Magento_Catalog
Loading...,Завантаження...,module,Magento_Catalog
"* Required Fields","* Обов\'язкові поля",module,Magento_Catalog
Availability,Наявність,module,Magento_Catalog
Status,Статус,module,Magento_CheckoutAgreements
Enabled,Ввімкнено,module,Magento_CheckoutAgreements
Disabled,Вимкнено,module,Magento_CheckoutAgreements
Sales,Продажі,module,Magento_CheckoutAgreements
"Shopping Cart",Кошик,module,Magento_Checkout
City,Місто,module,Magento_Checkout
"You added %1 to your shopping cart.","Ви додали %1 у Ваш кошик.",module,Magento_Checkout
"We can't add this item to your shopping cart right now.","Наразі ми не можемо додати цю позицію до вашого кошику.",module,Magento_Checkout
"Out of stock","Немає у наявності",module,Magento_Checkout
"We cannot configure the product.","Ми не можемо налаштувати продукт.",module,Magento_Checkout
"You used coupon code ""%1"".","Ви використали купон з номером ""%1"".",module,Magento_Checkout
"The coupon code ""%1"" is not valid.","Код купону ""%1"" не дійсний.",module,Magento_Checkout
"You canceled the coupon code.","Ви скасували код купона.",module,Magento_Checkout
"We cannot apply the coupon code.","Ми не можемо застосувати код купона.",module,Magento_Checkout
"We can't remove the item.","Ми не можемо видалити позицію.",module,Magento_Checkout
"%1 was updated in your shopping cart.","%1 був оновлений в кошику.",module,Magento_Checkout
"We can't update the item right now.","Наразі ми не можемо оновити позицію.",module,Magento_Checkout
"We can't update the shopping cart.","Ми не можемо оновити кошик.",module,Magento_Checkout
"Page not found.","Сторінка не знайдена.",module,Magento_Checkout
"%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface","%1 не розширює \Magento\Checkout\CustomerData\ItemInterface",module,Magento_Checkout
"We can't find the product.","Ми не можемо знайти товар.",module,Magento_Checkout
"The product does not exist.","Продукт не існує.",module,Magento_Checkout
"We don't have as many of some products as you want.","У нас немає, стільки деяких продуктів, які ви хочете придбати.",module,Magento_Checkout
Error!,Помилка!,module,Magento_Checkout
Message,Повідомлення,module,Magento_Checkout
"<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Print receipt</a>","<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Роздрукувати квитанцію</a>",module,Magento_Checkout
"Enter discount code","Введите код купона",module,Magento_Checkout
"Apply Discount","Застосувати знижку",module,Magento_Checkout
"Cancel Coupon","Відмінити купон",module,Magento_Checkout
"Shopping Cart Items","Товари у кошику",module,Magento_Checkout
Item,Елемент,module,Magento_Checkout
Price,Ціна,module,Magento_Checkout
Qty,Кіл-ть,module,Magento_Checkout
Subtotal,"Проміжні підсумки",module,Magento_Checkout
"Continue Shopping","Продовжити покупки",module,Magento_Checkout
"Clear Shopping Cart","Очистити кошик",module,Magento_Checkout
"Update Shopping Cart","Оновити кошик",module,Magento_Checkout
"What's this?","Що це?",module,Magento_Checkout
Edit,Редагувати,module,Magento_Checkout
"Remove item","Видалити елемент",module,Magento_Checkout
"You have no items in your shopping cart.","У вас немає товарів у кошику.",module,Magento_Checkout
"Excl. Tax","Без податків",module,Magento_Checkout
"Product Name","Назва Продукту",module,Magento_Checkout
"Incl. Tax","З податками",module,Magento_Checkout
"We'll email you an order confirmation with details and tracking info.","Ми надішлемо вам електронного листа для підтвердження замовлення з подробицями і інформацією для відстеження.",module,Magento_Checkout
Back,Назад,module,Magento_Cms
"Are you sure you want to do this?","Ви справді бажаєте це зробити?",module,Magento_Cms
Reset,Очистити,module,Magento_Cms
"Save and Continue Edit","Зберегти та Продовжити Редагування",module,Magento_Cms
Title,Назва,module,Magento_Cms
Status,Статус,module,Magento_Cms
Disabled,Вимкнено,module,Magento_Cms
Enabled,Ввімкнено,module,Magento_Cms
Action,Дія,module,Magento_Cms
Home,Головна,module,Magento_Cms
"We can't find a block to delete.","Ми не можемо знайти блок для видалення.",module,Magento_Cms
"We can't find a page to delete.","Ми не можемо знайти сторінку для видалення.",module,Magento_Cms
Pages,Сторінки,module,Magento_Cms
"We can't upload the file right now.","Ми не можемо завантажити файл прямо зараз.",module,Magento_Cms
"We can't delete root directory %1 right now.","Ми не можемо видалити кореневий каталог %1 прямо зараз.",module,Magento_Cms
Edit,Редагувати,module,Magento_Cms
Delete,Видалити,module,Magento_Cms
"Are you sure you wan't to delete a ${ $.$data.title } record?","Ви дійсно бажаєте видалити запис ${ $.$data.title }?",module,Magento_Cms
"Page not found.","Сторінка не знайдена.",module,Magento_Config
"Sorry, we haven't installed the base currency you selected.","На жаль, вибрана, вами валюта, не встановлена.",module,Magento_Config
"We can't save the Cron expression.","Ми не можемо зберегти команду для Сron.",module,Magento_Config
"Sorry, we haven't installed the default display currency you selected.","Нажаль, ми не встигли встановити типову валюту, обрану вами.",module,Magento_Config
"The file you're uploading exceeds the server size limit of %1 kilobytes.","Файл, що був вами завантажений, перевищую допустиму межу в %1 кбт.",module,Magento_Config
title,назва,module,Magento_Config
No,Ні,module,Magento_Config
Store,Магазин,module,Magento_Config
Yes,Так,module,Magento_Config
test,тест,module,Magento_Config
Delete,Видалити,module,Magento_Config
Stores,Магазини,module,Magento_Config
Image,Зображення,module,Magento_ConfigurableProduct
Name,Ім'я,module,Magento_ConfigurableProduct
Price,Ціна,module,Magento_ConfigurableProduct
Quantity,Кількість,module,Magento_ConfigurableProduct
Status,Статус,module,Magento_ConfigurableProduct
Actions,Дії,module,Magento_ConfigurableProduct
"Select All","Вибрати все",module,Magento_ConfigurableProduct
Role,Роль,module,Magento_ConfigurableProduct
Cancel,Скасувати,module,Magento_ConfigurableProduct
"Page not found.","Сторінка не знайдена.",module,Magento_Contact
"* Required Fields","* Обов'язкові поля",module,Magento_Contact
"Write Us","Напишіть нам",module,Magento_Contact
"Jot us a note and we’ll get back to you as quickly as possible.","Напишіть нам коротку нотатку, і ми зв'яжемося з Вами якнайшвидше.",module,Magento_Contact
Name,Ім'я,module,Magento_Contact
Email,"Електронна пошта",module,Magento_Contact
"Phone Number","Номер телефону",module,Magento_Contact
"What’s on your mind?","Що у Вас на думці?",module,Magento_Contact
Submit,Надіслати,module,Magento_Contact
Daily,Щоденно,module,Magento_Cron
Reset,Очистити,module,Magento_CurrencySymbol
"Sign Out",Вийти,module,Magento_Customer
"Sign In",Увійти,module,Magento_Customer
"You subscribe to our newsletter.","Ви підписалися на нашу розсилку.",module,Magento_Customer
"You don't subscribe to our newsletter.","Ви не підписалися на нашу розсилку.",module,Magento_Customer
"You have not set a default shipping address.","Ви не налаштували адресу доставки за замовчанням.",module,Magento_Customer
"You have not set a default billing address.","Ви не налаштували адресу виставлення рахунка за замовчанням.",module,Magento_Customer
"Address Book","Адресна книга",module,Magento_Customer
"Edit Address","Редагувати адресу",module,Magento_Customer
"Add New Address","Додати нову адресу",module,Magento_Customer
region,регіон,module,Magento_Customer
"Create Order","Створити Замовлення",module,Magento_Customer
"Save Customer","Зберегти покупця",module,Magento_Customer
"Delete Customer","Видалити покупця",module,Magento_Customer
"Reset Password","Скинути пароль",module,Magento_Customer
"New Customer","Новий покупець",module,Magento_Customer
"Save and Continue Edit","Зберегти та Продовжити Редагування",module,Magento_Customer
Back,Назад,module,Magento_Customer
"Please select","Будь ласка, виберіть",module,Magento_Customer
Reset,Очистити,module,Magento_Customer
Product,Продукт,module,Magento_Customer
SKU,Артикул,module,Magento_Customer
Quantity,Кількість,module,Magento_Customer
Price,Ціна,module,Magento_Customer
Total,Загалом,module,Magento_Customer
Action,Дія,module,Magento_Customer
Configure,Налаштувати,module,Magento_Customer
Delete,Видалити,module,Magento_Customer
"Shopping Cart from %1","Кошик з %1",module,Magento_Customer
Newsletter,Розсилка,module,Magento_Customer
"Newsletter Information","Інформація розсилки",module,Magento_Customer
"Subscribed to Newsletter","Підписатиски на розсилку",module,Magento_Customer
"Start date","Дата початку",module,Magento_Customer
"End Date","Дата Закінчення",module,Magento_Customer
Status,Статус,module,Magento_Customer
Cancel,Скасувати,module,Magento_Customer
Qty,Кіл-ть,module,Magento_Customer
Offline,Оффлайн,module,Magento_Customer
Online,Онлайн,module,Magento_Customer
Never,Ніколи,module,Magento_Customer
"Days in Wish List","Днів у Списку Бажань",module,Magento_Customer
No,Ні,module,Magento_Customer
Yes,Так,module,Magento_Customer
"Customer Login","Вхід покупця",module,Magento_Customer
"Create New Customer Account","Створити новий обліковий запис покупця",module,Magento_Customer
"Account Information","Інформація про обліковий запис",module,Magento_Customer
"Please enter your email.","Будь ласка, введіть Вашу адресу електронної пошти.",module,Magento_Customer
"My Account","Мій Аккаунт",module,Magento_Customer
Customers,Покупці,module,Magento_Customer
"Page not found.","Сторінка не знайдена.",module,Magento_Customer
Admin,Адміністратор,module,Magento_Customer
"Customer Group","Група Покупців",module,Magento_Customer
Male,Чоловік,module,Magento_Customer
Female,Жінка,module,Magento_Customer
message,повідомлення,module,Magento_Customer
Edit,Редагувати,module,Magento_Customer
Customer,Покупець,module,Magento_Customer
"Are you sure you want to remove this item?","Ви впевнені, що хочете видалити цей пункт?",module,Magento_Customer
"Personal Information","Персональна інформація",module,Magento_Customer
"Web Site",Веб-сайт,module,Magento_Customer
Store,Магазин,module,Magento_Customer
Change,Змінити,module,Magento_Customer
"Manage Addresses","Керувати адресами",module,Magento_Customer
"Default Shipping Address","Адреса доставки за замовчуванням",module,Magento_Customer
"Contact Information","Контактна інформація",module,Magento_Customer
"Change Password","Змінити пароль",module,Magento_Customer
Newsletters,Підписка,module,Magento_Customer
"You subscribe to ""General Subscription"".","Ви підписалися на ""Загальну підписку».",module,Magento_Customer
or,або,module,Magento_Customer
"Default Addresses","Адреси за замовчуванням.",module,Magento_Customer
"Change Billing Address","Змінити платіжну адресу",module,Magento_Customer
"Change Shipping Address","Змінити адресу доставки",module,Magento_Customer
"Delete Address","Видалити адресу",module,Magento_Customer
"You have no other address entries in your address book.","У вас немає інших записів адреси в адресній книзі.",module,Magento_Customer
"* Required Fields","* Обов'язкові поля",module,Magento_Customer
City,Місто,module,Magento_Customer
"Use as my default billing address","Використовувати як мою платіжну адресу за  замовчуванням ",module,Magento_Customer
"It's a default shipping address.","Це адреса доставки за замовчуванням.",module,Magento_Customer
"Use as my default shipping address","Використовувати як мою адресу доставки за замовчуванням",module,Magento_Customer
"Save Address","Зберегти адресу",module,Magento_Customer
"Go back",Назад,module,Magento_Customer
"Please enter your email below and we will send you the confirmation link.","Будь ласка, введіть Вашу адресу електронної пошти нижче, і ми надішлемо Вам посилання для підтвердження.",module,Magento_Customer
Email,"Електронна пошта",module,Magento_Customer
"Send confirmation link","Надіслати посилання для підтвердження",module,Magento_Customer
"Change Email","Змінити Email",module,Magento_Customer
"Change Email and Password","Змінити Email та пароль",module,Magento_Customer
"Current Password","Ваш пароль",module,Magento_Customer
"New Password","Новий Пароль",module,Magento_Customer
"Password Strength","Надійність паролю",module,Magento_Customer
"No Password","Немає паролю",module,Magento_Customer
"Confirm New Password","Підтвердити пароль",module,Magento_Customer
Save,Зберегти,module,Magento_Customer
"Please enter your email address below to receive a password reset link.","Будь ласка, введіть свою адресу електронної пошти нижче, щоб отримати посилання для скидання пароля.",module,Magento_Customer
"Reset My Password","Змінити пароль",module,Magento_Customer
"Registered Customers","Зареєстровані клієнти",module,Magento_Customer
"If you have an account, sign in with your email address.","Якщо у вас є обліковий запис, введіть свою адресу електронної пошти.",module,Magento_Customer
Password,Пароль,module,Magento_Customer
"Forgot Your Password?","Забули пароль?",module,Magento_Customer
"Subscription option","Опціїї підписки",module,Magento_Customer
"General Subscription","Головна підписка",module,Magento_Customer
"Sign Up for Newsletter","Підписатися на новини",module,Magento_Customer
"Address Information","Адресна інформація",module,Magento_Customer
"Confirm Password","Підтвердження пароля",module,Magento_Customer
"Create an Account","Створити обліковий запис",module,Magento_Customer
"New Customers","Нові Покупці",module,Magento_Customer
Gender,Стать,module,Magento_Customer
Name,Ім'я,module,Magento_Customer
cm,см,module,Magento_Dhl
Depth,Глибина,module,Magento_Dhl
Width,Ширина,module,Magento_Dhl
None,Жоден,module,Magento_Dhl
Error,Помилка,module,Magento_DownloadableImportExport
"All Files","Всі файли",module,Magento_Downloadable
Yes,Так,module,Magento_Downloadable
No,Ні,module,Magento_Downloadable
Links,Посилання,module,Magento_Downloadable
Title,Назва,module,Magento_Downloadable
Price,Ціна,module,Magento_Downloadable
File,Файл,module,Magento_Downloadable
"Use Default Value","Використовувати значення за замовчуванням",module,Magento_Downloadable
"Sort Order","Порядок Сортування",module,Magento_Downloadable
Delete,Видалити,module,Magento_Downloadable
SKU,Артикул,module,Magento_Downloadable
"Select all","Вибрати все",module,Magento_Downloadable
Availability,Наявність,module,Magento_Downloadable
"In stock",Залишок,module,Magento_Downloadable
"Out of stock","Немає у наявності",module,Magento_Downloadable
Status,Статус,module,Magento_Downloadable
Back,Назад,module,Magento_Downloadable
"Product Name","Назва Продукту",module,Magento_Downloadable
Qty,Кіл-ть,module,Magento_Downloadable
Subtotal,"Проміжні підсумки",module,Magento_Downloadable
"Qty Invoiced","К-ть виставлених рахунків",module,Magento_Downloadable
Yes,Так,module,Magento_Eav
No,Ні,module,Magento_Eav
None,Жоден,module,Magento_Eav
Email,"Електронна пошта",module,Magento_Eav
Back,Назад,module,Magento_Email
Reset,Очистити,module,Magento_Email
City,Місто,module,Magento_Email
Title,Назва,module,Magento_Email
Template,Шаблон,module,Magento_Email
No,Ні,module,Magento_EncryptionKey
Yes,Так,module,Magento_EncryptionKey
Adult,"Для дорослих",module,Magento_Fedex
status,статус,module,Magento_Fedex
None,Жоден,module,Magento_Fedex
From,Від,module,Magento_GiftMessage
To,До,module,Magento_GiftMessage
Message,Повідомлення,module,Magento_GiftMessage
Cancel,Скасувати,module,Magento_GiftMessage
OK,ОК,module,Magento_GiftMessage
Name,Ім'я,module,Magento_GroupedProduct
SKU,Артикул,module,Magento_GroupedProduct
Price,Ціна,module,Magento_GroupedProduct
"Out of stock","Немає у наявності",module,Magento_GroupedProduct
"Product Name","Назва Продукту",module,Magento_GroupedProduct
Qty,Кіл-ть,module,Magento_GroupedProduct
Availability,Наявність,module,Magento_GroupedProduct
"In stock",Залишок,module,Magento_GroupedProduct
From,Від,module,Magento_ImportExport
To,До,module,Magento_ImportExport
Filter,Фільтр,module,Magento_ImportExport
Status,Статус,module,Magento_ImportExport
Delete,Видалити,module,Magento_ImportExport
Never,Ніколи,module,Magento_Indexer
Integrations,Інтеграції,module,Magento_Integration
Save,Зберегти,module,Magento_Integration
General,Загальні,module,Magento_Integration
Name,Ім'я,module,Magento_Integration
Email,"Електронна пошта",module,Magento_Integration
Remove,Вилучити,module,Magento_Integration
Edit,Редагувати,module,Magento_Integration
Reset,Очистити,module,Magento_Integration
Custom,Користувацький,module,Magento_Integration
All,Всі,module,Magento_Integration
No,Ні,module,Magento_LayeredNavigation
Position,Позиція,module,Magento_LayeredNavigation
item,елемент,module,Magento_LayeredNavigation
items,елементи,module,Magento_LayeredNavigation
"Now Shopping by","Тепер покупки за",module,Magento_LayeredNavigation
Previous,Попередній,module,Magento_LayeredNavigation
Remove,Вилучити,module,Magento_LayeredNavigation
"Remove This Item","Видалити Цей Елемент",module,Magento_LayeredNavigation
"Shop By","Продукція за",module,Magento_LayeredNavigation
"Clear All","Очистити всі",module,Magento_LayeredNavigation
"Shopping Options","Варіанти товарів",module,Magento_LayeredNavigation
Partners,Партнери,module,Magento_Marketplace
Synchronize,Синхронізувати,module,Magento_MediaStorage
"What's this?","Що це?",module,Magento_Msrp
Price,Ціна,module,Magento_Msrp
"Add to Cart","Додати в кошик",module,Magento_Msrp
"Change Billing Address","Змінити платіжну адресу",module,Magento_Multishipping
Total,Загалом,module,Magento_Multishipping
Product,Продукт,module,Magento_Multishipping
Qty,Кіл-ть,module,Magento_Multishipping
Actions,Дії,module,Magento_Multishipping
"Remove Item","Видалити елемент",module,Magento_Multishipping
"Remove item","Видалити елемент",module,Magento_Multishipping
"Payment Method","Спосіб оплати",module,Magento_Multishipping
"Product Name","Назва Продукту",module,Magento_Multishipping
"Shipping Method","Спосіб доставки",module,Magento_Multishipping
"Incl. Tax","З податками",module,Magento_Multishipping
"Excl. Tax","Без податків",module,Magento_Multishipping
Item,Елемент,module,Magento_Multishipping
Edit,Редагувати,module,Magento_Multishipping
Price,Ціна,module,Magento_Multishipping
Subtotal,"Проміжні підсумки",module,Magento_Multishipping
Items,Елементи,module,Magento_Multishipping
Back,Назад,module,Magento_Newsletter
Reset,Очистити,module,Magento_Newsletter
Message,Повідомлення,module,Magento_Newsletter
Start,Початок,module,Magento_Newsletter
Pause,Пауза,module,Magento_Newsletter
Cancel,Скасувати,module,Magento_Newsletter
Resume,Відновити,module,Magento_Newsletter
Template,Шаблон,module,Magento_Newsletter
Updated,Оновлено,module,Magento_Newsletter
Action,Дія,module,Magento_Newsletter
"Newsletter Subscription","Подписки на новости",module,Magento_Newsletter
"Something went wrong while saving your subscription.","Щось пішло не так при збереженні підписки.",module,Magento_Newsletter
"We saved the subscription.","Ми зберегли Вашу підписку.",module,Magento_Newsletter
"Enter your email address","Введіть адресу вашої електронної пошти",module,Magento_Newsletter
Country,Країна,module,Magento_OfflineShipping
None,Жоден,module,Magento_OfflineShipping
No,Ні,module,Magento_OfflineShipping
Month,Місяць,module,Magento_Payment
Year,Рік,module,Magento_Payment
N/A,Н/Д,module,Magento_Payment
"Credit Card Type","Тип Кредитної Картки",module,Magento_Payment
"Credit Card Number","Номер Кредитної Картки",module,Magento_Payment
Discount,Знижка,module,Magento_Payment
Shipping,Доставка,module,Magento_Payment
Yes,Так,module,Magento_Payment
No,Ні,module,Magento_Payment
"What is this?","Що це?",module,Magento_Payment
"Billing Agreements","Біллінгові умови",module,Magento_Paypal
Email,"Електронна пошта",module,Magento_Paypal
"First Name",Ім'я,module,Magento_Paypal
"Last Name",Прізвище,module,Magento_Paypal
Status,Статус,module,Magento_Paypal
N/A,Н/Д,module,Magento_Paypal
Updated,Оновлено,module,Magento_Paypal
Back,Назад,module,Magento_Paypal
"Are you sure you want to do this?","Ви справді бажаєте це зробити?",module,Magento_Paypal
Cancel,Скасувати,module,Magento_Paypal
Help,Допомога,module,Magento_Paypal
Configure,Налаштувати,module,Magento_Paypal
Close,Закрити,module,Magento_Paypal
"Incl. Tax","З податками",module,Magento_Paypal
Reports,Звіти,module,Magento_Paypal
Sales,Продажі,module,Magento_Paypal
Sale,Продаж,module,Magento_Paypal
Yes,Так,module,Magento_Paypal
No,Ні,module,Magento_Paypal
Never,Ніколи,module,Magento_Paypal
"Start Date","Дата Початку",module,Magento_Paypal
Custom,Користувацький,module,Magento_Paypal
Credit,Кредит,module,Magento_Paypal
Daily,Щоденно,module,Magento_Paypal
Error,Помилка,module,Magento_Paypal
Customer,Покупець,module,Magento_Paypal
"Order Status","Статус замовлення",module,Magento_Paypal
"Payment Method","Спосіб оплати",module,Magento_Paypal
"There are no billing agreements yet.","Поки немає білінгових угод.",module,Magento_Paypal
"Shipping Method","Спосіб доставки",module,Magento_Paypal
Edit,Редагувати,module,Magento_Paypal
"Edit Shopping Cart","Редагувати Кошик",module,Magento_Paypal
Item,Елемент,module,Magento_Paypal
Price,Ціна,module,Magento_Paypal
Qty,Кіл-ть,module,Magento_Paypal
Subtotal,"Проміжні підсумки",module,Magento_Paypal
or,або,module,Magento_Paypal
"What's this?","Що це?",module,Magento_Persistent
Price:,Ціна:,module,Magento_ProductAlert
Title,Назва,module,Magento_ProductVideo
Role,Роль,module,Magento_ProductVideo
Shipping,Доставка,module,Magento_Quote
Subtotal,"Проміжні підсумки",module,Magento_Quote
Discount,Знижка,module,Magento_Quote
Tax,Податок,module,Magento_Quote
Filter,Фільтр,module,Magento_Reports
Day,День,module,Magento_Reports
Month,Місяць,module,Magento_Reports
Year,Рік,module,Magento_Reports
From,Від,module,Magento_Reports
To,До,module,Magento_Reports
Yes,Так,module,Magento_Reports
No,Ні,module,Magento_Reports
Refresh,Оновити,module,Magento_Reports
Product,Продукт,module,Magento_Reports
Link,Посилання,module,Magento_Reports
SKU,Артикул,module,Magento_Reports
Total,Загалом,module,Magento_Reports
Price,Ціна,module,Magento_Reports
Views,Перегляди,module,Magento_Reports
Customer,Покупець,module,Magento_Reports
Title,Назва,module,Magento_Reports
Subtotal,"Проміжні підсумки",module,Magento_Reports
Uses,Використовує,module,Magento_Reports
Discount,Знижка,module,Magento_Reports
Orders,Замовлення,module,Magento_Reports
"Total Invoiced","Загалом виставлено рахунків",module,Magento_Reports
Items,Елементи,module,Magento_Reports
Paid,Сплачені,module,Magento_Reports
Tax,Податок,module,Magento_Reports
Shipping,Доставка,module,Magento_Reports
Rate,Ставка,module,Magento_Reports
Email,"Електронна пошта",module,Magento_Reports
Quantity,Кількість,module,Magento_Reports
Updated,Оновлено,module,Magento_Reports
Customers,Покупці,module,Magento_Reports
"First Name",Ім'я,module,Magento_Reports
"Last Name",Прізвище,module,Magento_Reports
Name,Ім'я,module,Magento_Reports
Reports,Звіти,module,Magento_Reports
Review,Відгук,module,Magento_Reports
Reviews,Відгуки,module,Magento_Reports
Sales,Продажі,module,Magento_Reports
"Shopping Cart",Кошик,module,Magento_Reports
Bestsellers,"Лідери продажів",module,Magento_Reports
Error,Помилка,module,Magento_Reports
"All Websites","Всі Веб-сайти",module,Magento_Reports
"Add to Cart","Додати в кошик",module,Magento_Reports
"In stock",Залишок,module,Magento_Reports
"Out of stock","Немає у наявності",module,Magento_Reports
"Add to Wish List","Додати до Списку Бажань",module,Magento_Reports
"Add to Compare","Додати до порівняння",module,Magento_Reports
Product,Продукт,module,Magento_Review
Status,Статус,module,Magento_Review
Previous,Попередній,module,Magento_Review
Next,Наступний,module,Magento_Review
"Are you sure you want to do this?","Ви справді бажаєте це зробити?",module,Magento_Review
Guest,Гість,module,Magento_Review
